game_id,turns,victory_status,winner,increment_code,white_rating,black_rating,opening_eco,opening_name,opening_move_count
649,28,resign,black,Rapid,1866,2309,A04,Zukertort Opening: Sicilian Invitation,2
652,45,resign,white,Rapid,2288,2148,C42,Petrov's Defense,4
666,83,resign,white,Rapid,2161,1984,C45,Scotch Game: Classical Variation,8
671,31,mate,white,Rapid,2104,1344,C41,Philidor Defense,5
672,66,resign,black,Rapid,1918,2086,B30,Sicilian Defense: Old Sicilian,4
679,44,mate,black,Rapid,1701,2100,B21,Sicilian Defense: Smith-Morra Gambit #2,3
680,27,resign,white,Rapid,2091,1704,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
686,56,resign,black,Rapid,1479,1381,B30,Sicilian Defense: Old Sicilian,4
688,66,resign,black,Rapid,1372,1360,B30,Sicilian Defense: Old Sicilian,4
690,32,mate,black,Rapid,1209,1265,A00,Van Geet Opening,1
691,26,mate,black,Rapid,1221,1820,C20,English Opening: The Whale,3
692,89,mate,white,Blitz,1332,1500,A40,Polish Defense,2
693,65,resign,black,Classical,1528,1369,D02,Queen's Pawn Game: Zukertort Variation,3
695,48,resign,white,Rapid,1142,1138,C42,Petrov's Defense #3,6
696,54,outoftime,black,Rapid,1263,1264,C41,Philidor Defense: Exchange Variation #2,7
697,43,mate,white,Rapid,1392,1500,B20,Sicilian Defense,2
700,49,resign,white,Rapid,1905,1852,B00,Owen Defense,2
703,60,resign,black,Rapid,1500,1478,A00,Kadas Opening,1
704,33,mate,white,Rapid,1478,1362,B07,Pirc Defense #4,2
705,83,resign,white,Rapid,1478,1490,C44,Scotch Game,5
707,29,resign,white,Blitz,1466,1592,C45,Scotch Game,7
708,91,resign,white,Blitz,1466,1582,C41,Philidor Defense #2,4
710,59,resign,black,Rapid,1479,1454,C45,Scotch Game,7
713,43,resign,white,Rapid,1444,1465,A00,Polish Opening,1
715,122,resign,black,Rapid,1417,1447,D00,Queen's Pawn Game #2,3
720,32,resign,black,Rapid,1448,1436,D02,Queen's Gambit Refused: Baltic Defense,4
722,82,resign,black,Rapid,1708,1851,D02,Queen's Pawn Game: Symmetrical Variation,4
725,62,resign,black,Rapid,1325,1174,D02,Queen's Pawn Game: Zukertort Variation,3
727,65,mate,white,Blitz,1322,913,D02,Queen's Pawn Game: Zukertort Variation,3
728,23,resign,white,Rapid,1224,1332,B21,Sicilian Defense: Smith-Morra Gambit #2,3
729,50,mate,black,Classical,1353,1068,D02,Queen's Pawn Game: London System,5
731,64,resign,black,Rapid,1197,1340,B00,Owen Defense,2
732,56,resign,black,Blitz,1163,1340,D00,Queen's Pawn Game: Stonewall Attack,5
733,18,resign,black,Classical,1362,976,C42,Russian Game: Damiano Variation,6
734,43,resign,white,Rapid,1348,1381,D02,Queen's Pawn Game: Zukertort Variation,3
738,29,resign,white,Blitz,1352,1408,D02,Queen's Pawn Game: Chigorin Variation,4
739,48,resign,black,Rapid,2035,1352,B30,Sicilian Defense: Old Sicilian,4
740,65,mate,white,Blitz,1787,1417,C41,Philidor Defense: Exchange Variation #2,7
741,20,resign,black,Blitz,1810,1495,C40,Elephant Gambit: Paulsen Countergambit,6
745,35,resign,white,Blitz,1800,1590,B21,Sicilian Defense: Smith-Morra Gambit,5
747,76,resign,black,Blitz,1602,1791,B21,Sicilian Defense: Smith-Morra Gambit #2,3
748,68,outoftime,black,Blitz,1415,1788,B21,Sicilian Defense: Smith-Morra Gambit #2,3
750,30,resign,black,Blitz,1815,1889,B00,Owen Defense,2
751,59,mate,white,Blitz,1800,1831,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
753,76,outoftime,black,Blitz,1830,1809,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
756,178,draw,draw,Blitz,2153,2474,D02,Queen's Pawn Game: Symmetrical Variation |  Pseudo-Catalan,5
761,33,draw,draw,Blitz,2465,2384,D00,Queen's Pawn Game: Mason Attack,3
762,71,resign,white,Blitz,2460,2240,A45,Trompowsky Attack,3
765,63,mate,white,Blitz,2447,2005,B07,Pirc Defense #2,5
768,36,resign,black,Blitz,2255,2425,D00,Queen's Pawn Game: Mason Attack,3
772,28,resign,black,Blitz,2083,2415,D00,Queen's Pawn Game,2
774,21,resign,black,Blitz,2281,2400,D00,Queen's Pawn Game: Mason Attack,3
780,59,resign,white,Rapid,1672,1701,B21,Sicilian Defense: Smith-Morra Gambit #2,3
782,31,resign,black,Rapid,1706,1698,B30,Sicilian Defense: Old Sicilian,4
785,72,mate,black,Rapid,1648,1719,B30,Sicilian Defense: Old Sicilian,4
786,45,resign,white,Blitz,1719,1765,C41,Philidor Defense: Exchange Variation #2,7
787,66,resign,black,Rapid,1648,1710,D02,Queen's Pawn Game: Chigorin Variation,4
788,93,resign,white,Rapid,1696,1722,D00,Blackmar-Diemer Gambit,3
789,90,resign,black,Rapid,1732,1768,C45,Scotch Game: Paulsen Attack,13
790,23,resign,white,Rapid,1833,1740,C55,Italian Game: Anti-Fried Liver Defense,6
791,118,outoftime,black,Rapid,1433,1737,D00,Queen's Pawn Game #2,3
794,91,mate,white,Rapid,1713,1659,C55,Italian Game: Anti-Fried Liver Defense,6
795,56,mate,black,Rapid,1605,1698,A00,Van't Kruijs Opening,1
796,71,mate,white,Rapid,1690,1613,C00,French Defense: Normal Variation,3
797,48,mate,black,Rapid,1622,1681,A00,Van't Kruijs Opening,1
798,80,resign,black,Rapid,1702,1681,C46,Three Knights Opening #2,6
800,84,outoftime,black,Rapid,1707,1699,C00,French Defense: Normal Variation,3
801,51,resign,white,Rapid,1453,1724,C55,Italian Game: Anti-Fried Liver Defense,6
804,77,resign,black,Blitz,1854,1730,C45,Scotch Game,7
806,75,outoftime,white,Rapid,1709,1716,B00,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,5
807,89,outoftime,white,Rapid,1694,1825,C41,Philidor Defense #3,5
808,62,resign,black,Rapid,1651,1684,C20,King's Pawn Game: Leonardis Variation,3
809,49,resign,white,Rapid,1706,1695,B20,Sicilian Defense,2
810,67,resign,white,Rapid,1683,1717,C41,Philidor Defense #3,5
811,73,resign,white,Rapid,1707,1693,D00,Queen's Pawn Game,2
812,43,resign,white,Rapid,1758,1702,D02,Queen's Pawn Game: Chigorin Variation,4
815,16,resign,black,Rapid,1730,1882,B30,Sicilian Defense: Old Sicilian,4
816,47,resign,white,Classical,2334,1800,A40,English Defense #2,2
817,52,mate,black,Rapid,1680,1789,B00,Owen Defense,2
818,43,resign,white,Rapid,1774,1768,A04,Zukertort Opening: Sicilian Invitation,2
819,78,resign,black,Rapid,1711,1760,B00,Owen Defense,2
822,103,outoftime,white,Rapid,1710,1618,A00,Van't Kruijs Opening,1
824,45,mate,white,Rapid,1603,1539,B07,Pirc Defense #3,6
832,66,mate,black,Rapid,1500,1821,D00,Blackmar-Diemer Gambit #2,5
833,80,resign,white,Blitz,1821,1820,B01,Scandinavian Defense: Modern Variation,5
837,61,outoftime,white,Rapid,1830,1311,C45,Scotch Game: Schmidt Variation,8
840,49,resign,black,Rapid,1858,1730,C00,French Defense: Normal Variation,3
841,44,resign,black,Blitz,1891,1845,B01,Scandinavian Defense: Panov Transfer,6
842,55,resign,white,Classical,1876,1856,B01,Scandinavian Defense: Modern Variation #2,4
843,92,resign,black,Rapid,1867,1883,C45,Scotch Game: Classical Variation,8
844,27,resign,white,Rapid,1864,1449,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
848,16,resign,black,Rapid,1878,1698,B01,Scandinavian Defense: Marshall Variation,6
850,70,mate,black,Rapid,1660,1873,B01,Scandinavian Defense: Modern Variation #2,4
851,36,resign,black,Blitz,1707,1873,B01,Scandinavian Defense: Modern Variation #2,4
853,61,resign,white,Blitz,1864,1842,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5
854,66,outoftime,black,Blitz,1853,1853,B01,Scandinavian Defense: Icelandic-Palme Gambit,6
855,20,resign,black,Rapid,1882,1840,B01,Scandinavian Defense: Icelandic-Palme Gambit,6
856,49,resign,white,Rapid,1832,1696,B07,Rat Defense: Balogh Defense,4
858,32,resign,black,Rapid,1841,1688,B07,Rat Defense: Balogh Defense,4
860,52,resign,black,Rapid,1851,1679,B07,Rat Defense: Balogh Defense,4
861,18,resign,black,Rapid,1527,1882,C20,King's Pawn Game: Mengarini's Opening,3
865,5,mate,white,Rapid,1894,1539,A00,Van't Kruijs Opening,1
866,26,mate,black,Rapid,1545,1890,C20,King's Pawn Game: Mengarini's Opening,3
868,115,draw,draw,Blitz,1923,1887,D00,Queen's Pawn Game: Mason Attack,3
872,51,resign,white,Rapid,2215,2147,B30,Sicilian Defense: Old Sicilian,4
874,29,resign,white,Rapid,2210,1805,C41,Philidor Defense: Exchange Variation #2,7
877,33,resign,black,Rapid,1805,2195,C00,French Defense #2,2
879,42,resign,black,Classical,2051,2147,C42,Russian Game: Nimzowitsch Attack,9
880,61,resign,white,Classical,2121,2118,C42,Russian Game: Karklins-Martinovsky Variation,7
881,38,mate,black,Rapid,1500,2098,D00,Queen's Pawn Game,2
883,82,resign,black,Rapid,2151,2029,C50,Italian Game: Giuoco Pianissimo |  Normal,8
885,34,resign,black,Classical,2143,1916,A45,Trompowsky Attack,3
886,27,mate,white,Rapid,1904,1544,C41,Philidor Defense,5
887,32,mate,black,Rapid,1547,1891,C42,Russian Game: Urusov Gambit,5
889,38,resign,white,Rapid,1902,1811,A00,Polish Opening,1
891,41,resign,white,Rapid,1805,1749,A04,Polish Opening: Zukertort System,3
892,5,resign,white,Rapid,1787,1343,A04,Zukertort Opening: Ross Gambit,2
894,33,resign,white,Rapid,1500,1569,C44,King's Pawn Game: Tayler Opening,5
895,41,mate,white,Rapid,1541,1690,C41,Philidor Defense: Exchange Variation #2,7
897,62,mate,black,Rapid,1540,1540,B20,Sicilian Defense: Bowdler Attack,3
900,123,mate,white,Rapid,1534,1467,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
902,43,resign,white,Rapid,1548,1535,B20,Sicilian Defense: Lasker-Dunne Attack,3
906,20,resign,white,Rapid,1432,1559,B20,Sicilian Defense: Bowdler Attack,3
907,88,mate,black,Rapid,1369,1553,B21,Sicilian Defense: Smith-Morra Gambit #2,3
908,96,resign,black,Rapid,1553,1542,B20,Sicilian Defense,2
909,120,resign,white,Rapid,1543,1553,B20,Sicilian Defense: Bowdler Attack,3
910,111,resign,white,Rapid,1544,1496,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5
911,39,mate,white,Rapid,1519,1556,D00,Blackmar-Diemer Gambit: Teichmann Variation,10
917,32,resign,white,Rapid,813,841,C20,King's Pawn Game: Leonardis Variation,3
920,39,mate,white,Rapid,1478,859,B01,Scandinavian Defense,2
921,31,resign,white,Rapid,859,1500,C40,King's Pawn Game: Damiano Defense,4
922,29,resign,white,Rapid,1574,861,B01,Scandinavian Defense: Main Line |  Mieses Variation,8
923,27,mate,white,Blitz,1186,871,B01,Scandinavian Defense,2
924,57,mate,white,Rapid,1391,875,B00,Nimzowitsch Defense: Scandinavian Variation |  Advance Variation,5
925,68,resign,white,Classical,1271,883,B01,Scandinavian Defense,2
926,95,mate,white,Rapid,1203,894,D00,Queen's Pawn Game #3,4
927,40,mate,black,Rapid,901,1339,B20,Sicilian Defense,2
928,27,resign,white,Classical,1500,901,B01,Scandinavian Defense,2
929,78,resign,black,Classical,922,1120,C20,King's Pawn Game: Wayward Queen Attack,3
930,74,resign,black,Rapid,989,791,D00,Blackmar-Diemer Gambit,3
932,44,resign,black,Blitz,1057,1240,A40,Horwitz Defense,2
933,45,resign,black,Classical,1057,1341,C00,French Defense: Normal Variation,3
934,15,mate,white,Classical,1331,1083,B21,Sicilian Defense: Smith-Morra Gambit #2,3
935,37,resign,white,Rapid,1266,1130,B00,Owen Defense,2
936,22,resign,black,Rapid,1155,1484,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
937,58,resign,black,Rapid,1222,1351,D00,Queen's Pawn Game,2
938,33,resign,white,Rapid,1214,1222,B01,Scandinavian Defense,2
939,41,resign,white,Rapid,1034,1222,A40,Englund Gambit Complex: Soller Gambit,4
940,46,resign,white,Blitz,1535,1273,C00,French Defense: Normal Variation,3
941,36,mate,black,Rapid,1500,1409,D00,Queen's Pawn Game,2
943,49,resign,white,Rapid,1950,1226,A04,Zukertort Opening: Black Mustang Defense,2
945,29,draw,draw,Rapid,1950,2204,A04,Reti Opening #2,2
948,112,draw,draw,Rapid,1950,1477,A04,Zukertort Opening: Black Mustang Defense,2
952,33,mate,white,Rapid,2023,1671,A04,Zukertort Opening: Queen's Gambit Invitation,2
954,53,mate,white,Rapid,1990,1678,A04,Zukertort Opening: Queen's Gambit Invitation,2
956,11,draw,draw,Classical,1990,1756,A04,Zukertort Opening: Kingside Fianchetto,2
958,67,draw,draw,Rapid,1990,1447,A04,Zukertort Opening: Kingside Fianchetto,2
959,41,resign,black,Classical,1458,1980,A00,Hungarian Opening: Slav Formation,4
960,28,resign,white,Classical,1967,1500,A04,Zukertort Opening: Slav Invitation,2
964,35,resign,white,Blitz,1500,1647,C46,Three Knights Opening,5
965,89,resign,black,Blitz,1668,1642,C40,King's Pawn Game: McConnell Defense,4
966,119,resign,white,Rapid,1613,1694,B50,Sicilian Defense: Delayed Alapin,5
970,60,resign,black,Classical,1887,1760,D02,Queen's Pawn Game: Zukertort Variation,3
972,42,mate,black,Rapid,1297,1500,A00,Mieses Opening,1
973,58,mate,black,Rapid,1297,1230,C20,King's Pawn Game: Leonardis Variation,3
974,38,resign,black,Rapid,1625,1754,D00,Queen's Pawn Game #2,3
977,35,resign,white,Rapid,1619,1625,C02,French Defense: Advance Variation #3,5
979,34,resign,black,Blitz,1862,1358,D20,Queen's Gambit Accepted: Saduleto Variation,5
981,27,resign,black,Rapid,1862,1387,A00,Gedult's Opening,1
982,80,outoftime,black,Rapid,1474,1862,C41,Philidor Defense #3,5
983,54,resign,black,Rapid,1862,1807,C41,Philidor Defense #3,5
986,67,resign,black,Rapid,1884,1862,C42,Russian Game: Urusov Gambit,5
987,78,resign,black,Rapid,1396,1862,C50,Four Knights Game: Italian Variation,8
991,58,mate,black,Rapid,1862,1722,D20,Queen's Gambit Accepted: Central Variation |  Modern Defense,6
992,12,resign,white,Rapid,1598,1862,C41,Philidor Defense #3,5
993,21,resign,white,Rapid,1708,1862,C42,Russian Game: Urusov Gambit,5
994,56,resign,black,Rapid,1862,1500,A40,Queen's Pawn,1
998,45,resign,black,Rapid,1862,1500,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
1000,18,resign,black,Rapid,1862,1769,C45,Scotch Game,7
1001,90,mate,black,Rapid,1701,1862,C50,Giuoco Piano,6
1003,34,resign,black,Rapid,1862,1701,C41,Philidor Defense #2,4
1004,70,resign,black,Rapid,1699,1862,C46,Four Knights Game,6
1005,24,resign,black,Blitz,1862,1579,B21,Sicilian Defense: Smith-Morra Gambit Declined |  Push Variation,6
1006,18,outoftime,black,Blitz,1862,1416,B07,Pirc Defense #2,5
1007,36,resign,black,Blitz,1862,2073,B21,Sicilian Defense: Smith-Morra Gambit,5
1012,61,resign,white,Rapid,1960,1950,C42,Russian Game: Three Knights Game,5
1013,15,resign,white,Rapid,2199,1955,C42,Russian Game: Cochrane Gambit,7
1020,83,resign,white,Classical,1500,1500,C00,French Defense: Knight Variation,3
1021,66,resign,white,Classical,1500,1500,C44,Scotch Game,5
1022,89,resign,white,Classical,1500,1500,C00,French Defense: Knight Variation,3
1023,129,draw,draw,Classical,1500,1500,A00,Van't Kruijs Opening,1
1024,27,resign,white,Classical,1500,1500,B00,Owen Defense,2
1025,76,resign,white,Classical,1500,1500,B00,Owen Defense,2
1029,64,resign,black,Blitz,1670,1692,C46,Three Knights Opening,5
1030,69,resign,white,Blitz,1500,1534,C40,King's Knight Opening,3
1031,31,resign,white,Blitz,1500,1421,C40,King's Knight Opening,3
1032,15,mate,white,Blitz,1500,1329,C50,Italian Game,5
1034,107,outoftime,white,Rapid,1712,1714,C45,Scotch Game,7
1035,43,resign,white,Rapid,1500,1712,D00,Queen's Pawn Game,2
1036,72,resign,black,Blitz,1705,1712,B20,Sicilian Defense: Bowdler Attack,3
1039,51,resign,black,Blitz,1712,1615,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
1040,60,resign,black,Rapid,1712,1708,C40,Elephant Gambit,4
1041,26,resign,black,Rapid,1860,1712,B21,Sicilian Defense: McDonnell Attack,3
1046,58,resign,black,Blitz,2180,1712,B21,Sicilian Defense: McDonnell Attack,3
1047,16,resign,black,Rapid,1328,1712,A00,Van't Kruijs Opening,1
1049,22,resign,black,Rapid,1500,1591,C00,French Defense: Two Knights Variation,5
1056,53,resign,white,Rapid,1597,1583,C00,French Defense: Steinitz Attack,3
1057,49,mate,white,Rapid,1603,1594,C00,French Defense: Knight Variation,3
1061,96,mate,black,Rapid,1516,1593,C00,French Defense #2,2
1062,114,resign,black,Rapid,1475,1585,C00,French Defense: Knight Variation,3
1065,72,resign,white,Rapid,2065,1976,B21,Sicilian Defense: Smith-Morra Gambit Declined |  Center Formation,6
1067,141,resign,white,Blitz,1976,1987,C44,King's Knight Opening: Normal Variation,4
1072,68,resign,black,Rapid,1950,1997,B01,Scandinavian Defense,2
1073,63,mate,white,Blitz,2229,2002,C02,French Defense: Advance Variation |  Euwe Variation,10
1089,86,resign,black,Rapid,1689,1668,B21,Sicilian Defense: McDonnell Attack,3
1090,150,mate,black,Rapid,1651,1657,C20,King's Pawn Game: Wayward Queen Attack,3
1092,74,resign,black,Blitz,1786,1736,C44,Scotch Game: Scotch Gambit,7
1093,33,outoftime,white,Rapid,1663,1758,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
1095,85,resign,white,Blitz,1500,1688,C40,King's Pawn Game: Busch-Gass Gambit,4
1101,47,resign,white,Rapid,1873,1651,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
1104,50,resign,black,Rapid,1748,1852,C00,French Defense: Knight Variation,3
1105,19,resign,black,Rapid,1365,1850,C00,French Defense: Knight Variation,3
1107,35,resign,white,Rapid,1833,1873,A45,Trompowsky Attack,3
1110,32,mate,black,Rapid,1895,1797,C42,Petrov's Defense #2,5
1111,52,resign,black,Rapid,1560,1892,B20,Sicilian Defense: Bowdler Attack,3
1112,132,resign,black,Rapid,1901,1993,C41,Philidor Defense,5
1114,86,mate,black,Rapid,1613,1891,B20,Sicilian Defense: Staunton-Cochrane Variation,3
1116,34,resign,black,Rapid,1905,1851,C02,French Defense: Advance Variation |  Paulsen Attack,9
1121,66,resign,black,Rapid,1712,1875,C41,Philidor Defense #3,5
1122,29,mate,white,Blitz,1878,1887,D00,Blackmar-Diemer Gambit: Euwe Defense,10
1125,121,resign,white,Rapid,1881,1828,C00,French Defense: Normal Variation,3
1127,75,mate,white,Rapid,1868,1824,C00,French Defense: Normal Variation,3
1129,77,resign,white,Blitz,1871,1841,C40,King's Pawn Game: Busch-Gass Gambit,4
1130,33,resign,white,Blitz,1828,1884,B21,Sicilian Defense: McDonnell Attack,3
1131,56,resign,black,Blitz,1727,1877,D00,Queen's Pawn Game #3,4
1138,89,resign,white,Rapid,1894,1506,C41,Philidor Defense #3,5
1141,107,mate,white,Rapid,1708,1528,C00,Queen's Pawn Game: Franco-Sicilian Defense,4
1142,92,mate,black,Rapid,1744,1770,C50,Italian Game: Giuoco Pianissimo,7
1144,36,mate,black,Rapid,1750,1741,C50,Giuoco Piano,6
1145,55,resign,white,Blitz,1686,1681,C55,Italian Game: Anti-Fried Liver Defense,6
1146,85,mate,white,Classical,1840,1732,C20,Bishop's Opening: Boi Variation,4
1147,118,resign,black,Blitz,1713,1637,D00,Queen's Pawn Game: Mason Attack,3
1148,55,mate,white,Rapid,1791,1716,D00,Queen's Pawn Game: Chigorin Variation,3
1149,135,draw,draw,Rapid,1716,1763,C00,Rat Defense: Small Center Defense,4
1150,78,mate,black,Rapid,1804,1931,B20,Sicilian Defense: Bowdler Attack,3
1152,114,outoftime,draw,Blitz,1804,1779,C02,French Defense: Advance Variation #2,7
1153,68,mate,black,Rapid,1701,1500,C46,Three Knights Opening,5
1154,48,resign,black,Classical,1005,1140,C46,Three Knights Opening #2,6
1155,29,resign,white,Rapid,1148,1057,D00,Queen's Pawn Game: Mason Attack,3
1158,59,mate,white,Rapid,1625,1384,C50,Giuoco Piano,6
1159,9,resign,white,Rapid,1805,1384,C41,Philidor Defense #3,5
1160,80,mate,black,Blitz,1500,1644,A00,Van't Kruijs Opening,1
1161,81,resign,black,Classical,1687,1771,D00,Queen's Pawn Game: Mason Attack,3
1163,10,resign,black,Rapid,2313,2168,B00,Owen Defense,2
1164,32,resign,black,Rapid,1855,2313,C50,Giuoco Piano,6
1167,39,resign,white,Blitz,2272,2061,C02,French Defense: Advance Variation |  Paulsen Attack,9
1168,50,resign,black,Rapid,2344,2215,C50,Giuoco Piano,6
1171,55,resign,white,Blitz,2062,1978,C45,Scotch Game: Classical Variation,8
1174,57,resign,white,Rapid,1756,1771,C44,Scotch Game: Benima Defense,8
1176,57,resign,white,Rapid,1432,1916,C41,Philidor Defense #3,5
1180,68,mate,black,Blitz,1299,1513,A00,Hungarian Opening,1
1181,40,resign,black,Blitz,1501,1513,C55,Italian Game: Anti-Fried Liver Defense,6
1183,36,resign,black,Classical,1126,1513,C20,King's Pawn Game: Wayward Queen Attack,3
1187,132,mate,black,Blitz,1510,1461,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
1190,75,resign,black,Rapid,1602,1502,A00,Van't Kruijs Opening,1
1191,99,resign,white,Rapid,1444,1651,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7
1192,59,resign,white,Rapid,1627,1496,C41,Philidor Defense #2,4
1193,56,outoftime,black,Blitz,1267,1627,C20,King's Pawn Game: Macleod Attack,3
1198,70,mate,black,Rapid,1810,1473,C20,King's Pawn Game,2
1200,104,draw,draw,Rapid,1638,1417,D00,Queen's Pawn Game,2
1201,63,resign,white,Rapid,2053,1914,C40,King's Pawn Game: Gunderam Gambit,4
1202,67,resign,white,Rapid,2021,1921,C40,King's Pawn Game: Gunderam Gambit,4
1203,40,resign,black,Rapid,1930,1979,C20,King's Pawn Game: Macleod Attack,3
1205,99,mate,white,Rapid,1885,1607,B00,Owen Defense,2
